yearID,T_ID,gameNO,GDAY_DS,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,INN2,BF,PA_P,AB_P,HIT_P,H2_P,H3_P,HR_P,SB_P,CS_P,SH_P,SF_P,BB_P,IB_P,HP_P,KK_P,GD_P,WP_P,BK_P,ERR_P,R_P,ER_P,P_WHIP_RT_P,P2_WHIP_RT_P,CB_WHIP_RT_P,PA_B,AB_B,RBI_B,RUN_B,HIT_B,H2_B,H3_B,HR_B,SB_B,CS_B,SH_B,SF_B,BB_B,IB_B,HP_B,KK_B,GD_B,ERR_B,LOB_B,P_HRA_RT_B,P_AB_CN_B,P_HIT_CN_B,WLS
2017,HH,1,20170331,OB,0,T,0,0,24,134,33,27,4,1,0,0,3,0,0,2,2,0,2,8,0,0,0,0,3,1,0.6,0.45,0.272727273,33,29,0,0,4,0,0,0,0,1,1,0,3,0,0,8,0,4,6,0.0,4,0,L
2017,HH,2,20170401,OB,0,T,0,0,33,208,49,42,9,0,0,1,1,0,0,1,6,0,0,7,0,1,0,0,5,5,3.0,1.363636364,3.0,54,44,6,6,16,2,0,1,0,0,4,0,6,1,0,8,0,1,15,0.15,20,3,W
2017,HH,3,20170402,OB,0,T,0,0,34,181,46,40,8,0,0,2,0,0,1,0,5,1,0,7,2,0,0,0,5,2,6.0,1.038461538,1.25,54,44,4,4,8,1,1,1,2,0,0,0,7,0,3,9,0,2,14,0.181818182,11,2,L
2017,HH,4,20170404,NC,0,B,0,0,27,139,34,31,3,1,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0.75,1.0,0.6,37,31,6,6,10,3,0,1,0,1,2,0,2,0,2,5,2,1,7,0.25,12,3,W
2017,HH,5,20170406,NC,0,B,0,0,27,150,39,35,11,1,0,0,0,0,1,0,1,0,2,8,3,0,0,0,5,5,0.9,1.928571429,2.142857143,37,34,2,2,8,1,0,1,0,0,0,0,1,0,2,7,2,1,8,0.142857143,7,1,L
2017,HH,6,20170407,HT,0,T,0,0,24,107,32,27,7,2,0,0,0,1,2,1,1,1,1,3,0,1,0,0,4,4,1.125,1.4,0.272727273,38,37,2,2,10,2,1,0,0,0,0,0,1,0,0,3,1,0,9,0.0,8,0,L
2017,HH,7,20170408,HT,0,T,0,0,27,115,33,24,3,0,0,0,2,1,2,1,6,0,0,3,1,0,0,0,3,3,1.5,1.0,0.818181818,42,38,4,4,12,2,1,0,0,0,0,0,4,0,0,7,1,0,11,0.307692308,13,4,W
2017,HH,8,20170409,HT,0,T,0,0,24,118,32,30,9,1,0,1,1,0,0,0,2,0,0,4,3,0,0,0,3,3,0.0,1.375,0.9,37,35,2,2,13,0,0,0,0,2,0,1,1,0,0,4,1,0,8,0.125,8,1,L
2017,HH,9,20170411,SS,0,T,0,0,30,186,50,44,15,3,1,1,0,0,1,1,3,0,1,8,0,0,0,0,8,7,1.75,1.909090909,1.636363636,50,43,11,11,14,1,0,1,1,0,0,0,7,0,0,7,0,2,9,0.583333333,12,7,W
2017,HH,10,20170412,SS,0,T,0,0,27,147,38,35,8,1,0,1,0,0,0,0,2,0,1,8,1,0,0,0,3,3,0.0,0.6,0.6,35,31,5,5,7,1,1,0,0,0,0,1,3,0,0,9,3,1,3,0.4,5,2,W
2017,HH,11,20170413,SS,0,T,0,0,24,130,35,29,6,2,0,0,1,0,0,0,6,0,0,3,2,1,0,0,5,4,2.0,1.434782609,1.714285714,32,30,1,1,4,2,0,1,0,0,0,0,2,1,0,10,1,2,4,0.0,3,0,L
2017,HH,12,20170414,SK,0,B,0,0,27,137,45,35,11,2,0,1,1,0,1,2,5,0,2,4,0,1,0,0,6,4,1.071428571,2.333333333,1.2,34,32,2,2,6,1,0,1,1,0,0,0,1,0,1,12,1,1,5,0.166666667,6,1,L
2017,HH,13,20170415,SK,0,B,0,0,27,182,47,41,17,5,1,3,2,1,0,0,6,1,0,8,1,0,0,0,12,12,3.75,2.454545455,2.333333333,44,39,2,4,13,1,0,0,0,0,1,0,4,0,0,8,0,1,13,0.2,10,2,L
2017,HH,14,20170416,SK,0,B,0,0,27,170,42,35,12,4,1,1,0,1,0,2,3,0,2,7,1,1,0,0,10,10,1.8,1.363636364,1.875,35,31,1,1,6,0,0,0,0,0,1,1,2,0,0,8,0,1,7,0.0,4,0,L
